Holder,Shares,Date Reported,% Out,Value,ABV
Van Eck Associates Corporation,5060334,2021-09-29,0.0325,16699102,NEWP
"FMR, LLC",4000000,2021-09-29,0.025699999999999997,13200000,NEWP
Jupiter Asset Management Limited,3322970,2021-09-29,0.021400000000000002,10965801,NEWP
Bank of Montreal/Can/,1900687,2021-09-29,0.012199999999999999,6272267,NEWP
"Gilder, Gagnon, Howe & Co.",1893514,2021-09-29,0.012199999999999999,6248596,NEWP
"Mirae Asset Global Investments Co., Ltd.",1708778,2021-09-29,0.011000000000000001,5638967,NEWP
"ETF Managers Group, LLC",1564811,2021-09-29,0.0101,5163876,NEWP
"Dz Bank Ag Deutsche Zentral Genossenschafts Bank, Frankfurt Am Main",600000,2021-09-29,0.0039000000000000003,1980000,NEWP
Swiss National Bank,186860,2021-09-29,0.0012,616638,NEWP
Citadel Advisors LLC,79571,2021-09-29,0.0005,262584,NEWP
