Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4544737,2021-09-29,0.0603,13679658,UAVS
"Vanguard Group, Inc. (The)",2844627,2021-09-29,0.0378,8562327,UAVS
State Street Corporation,2558172,2021-09-29,0.034,7700097,UAVS
"Mirae Asset Global Investments Co., Ltd.",1476843,2021-09-29,0.0196,4445297,UAVS
"Geode Capital Management, LLC",1204195,2021-09-29,0.016,3624626,UAVS
Northern Trust Corporation,615815,2021-09-29,0.008199999999999999,1853603,UAVS
"Renaissance Technologies, LLC",411060,2021-09-29,0.0055000000000000005,1237290,UAVS
"Susquehanna International Group, LLP",401212,2021-09-29,0.0053,1207648,UAVS
"SG Americas Securities, LLC",352795,2021-09-29,0.004699999999999999,1061912,UAVS
Morgan Stanley,350972,2021-09-29,0.004699999999999999,1056425,UAVS
