Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2259644,2021-09-29,0.0637,22302686,KVSA
Millennium Management LLC,1847875,2021-09-29,0.0521,18238526,KVSA
Weiss Asset Management LP,1789544,2021-09-29,0.0504,17662799,KVSA
Sculptor Capital Lp,1542754,2021-09-29,0.0435,15226981,KVSA
Hsbc Holdings Plc,1400000,2021-09-29,0.0394,13818000,KVSA
Marshall Wace LLP,1215508,2021-09-29,0.0342,11997063,KVSA
"Alyeska Investment Group, L.P.",902000,2021-09-29,0.0254,8902740,KVSA
"MMCAP International, Inc. SPC",784296,2021-09-29,0.022099999999999998,7741001,KVSA
"D1 Capital Partners, LP",750000,2021-09-29,0.021099999999999997,7402500,KVSA
Farallon Capital Management Llc,700000,2021-09-29,0.0197,6909000,KVSA
