Holder,Shares,Date Reported,% Out,Value,ABV
Baillie Gifford and Company,22123155,2021-12-30,0.1387,378969645,RXRX
"Laurion Capital Management, LP",3923713,2021-09-29,0.0246,90284636,RXRX
"Vanguard Group, Inc. (The)",2711980,2021-09-29,0.017,62402659,RXRX
"ARK Investment Management, LLC",2593836,2021-09-29,0.0163,59684166,RXRX
"FMR, LLC",1959963,2021-09-29,0.0123,45098748,RXRX
Blackrock Inc.,1767664,2021-09-29,0.0111,40673948,RXRX
State Street Corporation,1644494,2021-09-29,0.0103,37839806,RXRX
"AllianceBernstein, L.P.",1639341,2021-09-29,0.0103,37721236,RXRX
"Harvard Management Company, Inc.",1509254,2021-09-29,0.0095,34727934,RXRX
Credit Suisse AG,1450596,2021-09-29,0.0091,33378213,RXRX
