Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,5683547,2021-09-29,0.0964,214383392,WHD
"Vanguard Group, Inc. (The)",5508408,2021-09-29,0.0934,207777149,WHD
Blackrock Inc.,3967162,2021-09-29,0.0673,149641350,WHD
"AllianceBernstein, L.P.",3334891,2021-09-29,0.056600000000000004,125792088,WHD
Bank Of New York Mellon Corporation,3207104,2021-09-29,0.054400000000000004,120971962,WHD
Van Eck Associates Corporation,3098456,2021-09-29,0.0526,116873760,WHD
"ClearBridge Investments, LLC",1991802,2021-09-29,0.0338,75130771,WHD
Lazard Asset Management LLC,1873691,2021-09-29,0.0318,70675624,WHD
"Channing Capital Management, LLC",1375953,2021-09-29,0.0233,51900947,WHD
Brown Advisory Inc.,1321414,2021-09-29,0.022400000000000003,49843736,WHD
