Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",22592882,2021-09-29,0.08810000000000001,742402102,ARMK
Royal Bank of Canada,21539424,2021-09-29,0.084,707785472,ARMK
Nomura Holdings Inc.,19929651,2021-09-29,0.07769999999999999,654888331,ARMK
Farallon Capital Management Llc,18317656,2021-09-29,0.07139999999999999,601918176,ARMK
Atlanta Capital Management Company LLC,17018908,2021-09-29,0.0664,559241316,ARMK
Capital International Investors,14340839,2021-09-29,0.0559,471239969,ARMK
Blackrock Inc.,12122295,2021-09-29,0.0473,398338613,ARMK
"Barrow, Hanley Mewhinney & Strauss, LLC",11505266,2021-09-29,0.0449,378063040,ARMK
Janus Henderson Group PLC,11009637,2021-09-29,0.0429,361776671,ARMK
Edgepoint Investment Group Inc.,9486806,2021-09-29,0.037000000000000005,311736445,ARMK
