Holder,Shares,Date Reported,% Out,Value,ABV
Schwarz Dygos Wheeler Investment Advisors LLC,185106,2021-09-29,0.006,5464329,KARO
Bank of Montreal/Can/,103857,2021-09-29,0.0034000000000000002,3065858,KARO
Gobi Capital LLC,100000,2021-09-29,0.0032,2952000,KARO
Jupiter Asset Management Limited,96571,2021-09-29,0.0031,2850775,KARO
"Madison Avenue Partners, LP",87764,2021-09-29,0.0028000000000000004,2590793,KARO
683 Capital Management LLC,52500,2021-09-29,0.0017000000000000001,1549800,KARO
"Polen Capital Management, LLC",38584,2021-09-29,0.0012,1138999,KARO
Millennium Management LLC,32517,2021-09-29,0.0011,959901,KARO
Bank of America Corporation,28830,2021-09-29,0.0009,851061,KARO
Cederberg Capital Ltd,27900,2021-09-29,0.0009,823608,KARO
