Holder,Shares,Date Reported,% Out,Value,ABV
"Casdin Capital, LLC",13971334,2021-09-29,0.13849999999999998,170589988,MXCT
"D1 Capital Partners, LP",3510000,2021-09-29,0.0348,42857100,MXCT
"Vitruvian Partners, LLP",3330000,2021-09-29,0.033,40659300,MXCT
Artisan Partners Limited Partnership,3074071,2021-09-29,0.0305,37534406,MXCT
"Vanguard Group, Inc. (The)",2754317,2021-09-29,0.0273,33630210,MXCT
Montanaro Asset Management Ltd,2549000,2021-09-29,0.0253,31123290,MXCT
"Holocene Advisors, LP",2432722,2021-09-29,0.0241,29703535,MXCT
River & Mercantile Asset Management LLP,2305500,2021-09-29,0.0229,28150155,MXCT
Nine Ten Capital Management LLC,1900968,2021-09-29,0.018799999999999997,23210819,MXCT
Massachusetts Financial Services Co.,1561056,2021-09-29,0.0155,19060493,MXCT
