Holder,Shares,Date Reported,% Out,Value,ABV
"Gendell, Jeffrey L.",11419482,2021-09-29,0.5516,521756132,IESC
"FMR, LLC",759417,2021-09-29,0.036699999999999997,34697762,IESC
Blackrock Inc.,682232,2021-09-29,0.033,31171180,IESC
Dimensional Fund Advisors LP,657741,2021-09-29,0.0318,30052186,IESC
Royce & Associates LP,631199,2021-09-29,0.0305,28839482,IESC
"AltraVue Capital, LLC",480671,2021-09-29,0.0232,21961857,IESC
"Vanguard Group, Inc. (The)",431438,2021-09-29,0.0208,19712402,IESC
"Renaissance Technologies, LLC",234632,2021-09-29,0.0113,10720336,IESC
"Geode Capital Management, LLC",186405,2021-09-29,0.009000000000000001,8516844,IESC
R.P. Boggs & Co.,173413,2021-09-29,0.0084,7923239,IESC
