Holder,Shares,Date Reported,% Out,Value,ABV
Kayne Anderson Rudnick Investment Management LLC,2085593,2021-09-29,0.10529999999999999,317614957,GSHD
Capital International Investors,1900923,2021-09-29,0.096,289491563,GSHD
"Vanguard Group, Inc. (The)",1622133,2021-09-29,0.0819,247034634,GSHD
Blackrock Inc.,1205962,2021-09-29,0.060899999999999996,183655952,GSHD
Wells Fargo & Company,1073516,2021-09-29,0.0542,163485751,GSHD
"FMR, LLC",959986,2021-09-29,0.048499999999999995,146196267,GSHD
Durable Capital Partners LP,826404,2021-09-29,0.0417,125853065,GSHD
"Blair (William) & Company, L.L.C.",795061,2021-09-29,0.04019999999999999,121079839,GSHD
Wasatch Advisors Inc,589956,2021-09-29,0.0298,89844399,GSHD
"Ameriprise Financial, Inc.",491149,2021-09-29,0.0248,74797081,GSHD
