Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",1735554,2021-09-29,0.0034000000000000002,32090393,BCH
Dimensional Fund Advisors LP,568295,2021-09-29,0.0011,10507774,BCH
Blackrock Inc.,424781,2021-09-29,0.0008,7854200,BCH
Parametric Portfolio Associates,236435,2021-09-29,0.0005,4371683,BCH
"DPM Capital, LLC",156187,2021-09-29,0.0003,2887897,BCH
Northern Trust Corporation,123617,2021-09-29,0.0002,2285678,BCH
Millennium Management LLC,109020,2021-09-29,0.0002,2015779,BCH
Zurcher Kantonalbank (Zurich Cantonalbank),100055,2021-09-29,0.0002,1850016,BCH
"AQR Capital Management, LLC",97632,2021-09-29,0.0002,1805215,BCH
Marshall Wace LLP,96110,2021-09-29,0.0002,1777073,BCH
