Holder,Shares,Date Reported,% Out,Value,ABV
"B. Riley Financial, Inc.",1446966,2021-09-29,0.0473,8985658,LFMD
Ophir Asset Management Pty Ltd,903309,2021-09-29,0.029500000000000002,5609548,LFMD
"Vanguard Group, Inc. (The)",747291,2021-09-29,0.024399999999999998,4640677,LFMD
"Two Sigma Advisers, LP",512700,2021-09-29,0.0168,3183867,LFMD
"Two Sigma Investments, LP",473077,2021-09-29,0.0155,2937808,LFMD
Blackrock Inc.,419882,2021-09-29,0.0137,2607467,LFMD
American Financial Group Inc.,340000,2021-09-29,0.0111,2111400,LFMD
Millennium Management LLC,305482,2021-09-29,0.01,1897043,LFMD
"Altium Capital Management, LP",288700,2021-09-29,0.009399999999999999,1792827,LFMD
Ardsley Advisory Partners,250000,2021-09-29,0.008199999999999999,1552500,LFMD
