Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,1272923,2021-09-29,0.08039999999999999,39015089,FISI
Blackrock Inc.,1189722,2021-09-29,0.0751,36464979,FISI
"FMR, LLC",884711,2021-09-29,0.0559,27116392,FISI
"Vanguard Group, Inc. (The)",758281,2021-09-29,0.0479,23241312,FISI
"Commonwealth Equity Services, LLC",570407,2021-09-29,0.036000000000000004,17482974,FISI
Lsv Asset Management,423380,2021-09-29,0.026699999999999998,12976597,FISI
State Street Corporation,370196,2021-09-29,0.023399999999999997,11346507,FISI
Canandaigua National Corporation,357347,2021-09-29,0.0226,10952685,FISI
"Renaissance Technologies, LLC",341000,2021-09-29,0.0215,10451650,FISI
"Geode Capital Management, LLC",293856,2021-09-29,0.018600000000000002,9006686,FISI
