Holder,Shares,Date Reported,% Out,Value,ABV
"Price, Michael F.",169485,2021-09-29,0.0562,2552444,MSVB
"AllianceBernstein, L.P.",146392,2021-09-29,0.048499999999999995,2204663,MSVB
Stilwell Value LLC,125865,2021-09-29,0.0417,1895526,MSVB
"Maltese Capital Management, LLC",125000,2021-09-29,0.0414,1882500,MSVB
"Boothbay Fund Management, LLC",50434,2021-09-29,0.0167,759536,MSVB
"AWH Capital, L.P.",45607,2021-09-29,0.0151,686841,MSVB
"Vanguard Group, Inc. (The)",28726,2021-09-29,0.0095,432613,MSVB
Minerva Advisors LLC,21706,2021-09-29,0.0072,326892,MSVB
Stifel Financial Corporation,19588,2021-09-29,0.006500000000000001,294995,MSVB
Stock Yards Bank & Trust Company,11731,2021-09-29,0.0039000000000000003,176668,MSVB
