Holder,Shares,Date Reported,% Out,Value,ABV
"Wellington Management Group, LLP",9924975,2021-09-29,0.09570000000000001,868236813,SYNH
"Vanguard Group, Inc. (The)",9649838,2021-09-29,0.0931,844167828,SYNH
Blackrock Inc.,9202785,2021-09-29,0.0888,805059631,SYNH
"FMR, LLC",4452359,2021-09-29,0.0429,389492365,SYNH
"ClearBridge Investments, LLC",3676047,2021-09-29,0.0355,321580591,SYNH
Capital World Investors,2568516,2021-09-29,0.0248,224693779,SYNH
State Street Corporation,2516976,2021-09-29,0.024300000000000002,220185060,SYNH
JP Morgan Chase & Company,2403697,2021-09-29,0.0232,210275413,SYNH
Mackenzie Financial Corporation,2334252,2021-09-29,0.0225,204200364,SYNH
Massachusetts Financial Services Co.,2200361,2021-09-29,0.0212,192487580,SYNH
