Holder,Shares,Date Reported,% Out,Value,ABV
"Silver Lake Group, LLC",40779493,2021-09-29,0.1426,5148410991,U
SC US (TTGP) Ltd,25957479,2021-09-29,0.0908,3277131723,U
SC XII Management LLC,18137669,2021-09-29,0.0634,2289880711,U
Morgan Stanley,14458990,2021-09-29,0.0506,1825447487,U
"Vanguard Group, Inc. (The)",13547480,2021-09-29,0.047400000000000005,1710369350,U
"ARK Investment Management, LLC",11908598,2021-09-29,0.0416,1503460497,U
Blackrock Inc.,7474773,2021-09-29,0.026099999999999998,943690091,U
"Sumitomo Mitsui Trust Holdings, Inc.",6643491,2021-09-29,0.0232,838740738,U
"Nikko Asset Management Americas, Inc.",6496860,2021-09-29,0.0227,820228575,U
Resolute Advisors Llc,4027194,2021-09-29,0.0141,508433242,U
