Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5384284,2021-09-29,0.1494,384007134,FIX
"Vanguard Group, Inc. (The)",3709312,2021-09-29,0.10289999999999999,264548131,FIX
Capital World Investors,1521479,2021-09-29,0.042199999999999994,108511882,FIX
Dimensional Fund Advisors LP,1419870,2021-09-29,0.0394,101265128,FIX
"River Road Asset Management, LLC",1387078,2021-09-29,0.0385,98926402,FIX
State Street Corporation,1136212,2021-09-29,0.0315,81034639,FIX
"Neumeier Poma Investment Counsel, LLC",821028,2021-09-29,0.022799999999999997,58555716,FIX
"FMR, LLC",805277,2021-09-29,0.0223,57432355,FIX
Janus Henderson Group PLC,668050,2021-09-29,0.018500000000000003,47645326,FIX
Westwood Holdings Group Inc.,660833,2021-09-29,0.0183,47130609,FIX
