Holder,Shares,Date Reported,% Out,Value,ABV
Thornburg Investment Management Inc.,3787783,2021-09-29,0.058899999999999994,49127545,AINV
"Apollo Management Holdings, L.P.",2762675,2021-09-29,0.0429,35831894,AINV
Wells Fargo & Company,2469278,2021-09-29,0.0384,32026535,AINV
Invesco Ltd.,1159430,2021-09-29,0.018000000000000002,15037807,AINV
Van Eck Associates Corporation,982997,2021-12-30,0.015300000000000001,12572531,AINV
Morgan Stanley,596927,2021-09-29,0.009300000000000001,7742143,AINV
"Two Sigma Investments, LP",474630,2021-09-29,0.0074,6155951,AINV
Blackrock Inc.,460487,2021-09-29,0.0072,5972516,AINV
"Two Sigma Advisers, LP",443920,2021-09-29,0.0069,5757642,AINV
"Clear Harbor Asset Management, LLC",440755,2021-12-30,0.0068000000000000005,5637256,AINV
