Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",17944455,2021-09-29,0.0072,205105120,UMC
Blackrock Inc.,17649108,2021-12-30,0.0070999999999999995,206494563,UMC
UBS Group AG,12485106,2021-09-29,0.005,142704761,UMC
Bank of America Corporation,5470220,2021-12-30,0.0022,64001574,UMC
"Renaissance Technologies, LLC",4316534,2021-12-30,0.0017000000000000001,50503447,UMC
Parametric Portfolio Associates,3906808,2021-09-29,0.0016,44654815,UMC
State Street Corporation,3189700,2021-09-29,0.0013,36458271,UMC
Rafferty Asset Management,2861361,2021-12-30,0.0011,33477923,UMC
Credit Suisse AG,2446041,2021-09-29,0.001,27958248,UMC
Citigroup Inc.,2337705,2021-12-30,0.0009,27351148,UMC
