Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3754802,2021-09-29,0.1103,241809248,CMP
"Vanguard Group, Inc. (The)",3416170,2021-09-29,0.10039999999999999,220001348,CMP
Van Eck Associates Corporation,2938993,2021-09-29,0.0863,189271149,CMP
State Street Corporation,1906100,2021-09-29,0.055999999999999994,122752840,CMP
"Segall Bryant & Hamill, Llc",1316457,2021-09-29,0.0387,84779830,CMP
"Shapiro Capital Management Company, Inc.",1214975,2021-09-29,0.035699999999999996,78244390,CMP
Bank Of New York Mellon Corporation,1162429,2021-09-29,0.0342,74860427,CMP
Wells Fargo & Company,841196,2021-09-29,0.024700000000000003,54173022,CMP
Dimensional Fund Advisors LP,812435,2021-09-29,0.0239,52320814,CMP
Bernzott Capital Advisors,690033,2021-09-29,0.0203,44438125,CMP
