Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",2620772,2021-09-29,0.0473,145898377,MCY
Blackrock Inc.,2427710,2021-09-29,0.0438,135150615,MCY
"Renaissance Technologies, LLC",1483100,2021-09-29,0.0268,82564177,MCY
Dimensional Fund Advisors LP,1469414,2021-09-29,0.0265,81802277,MCY
Invesco Ltd.,1139298,2021-09-29,0.0206,63424719,MCY
State Street Corporation,1077611,2021-09-29,0.0195,59990604,MCY
"Goldman Sachs Group, Inc.",738469,2021-09-29,0.013300000000000001,41110569,MCY
Bank Of New York Mellon Corporation,605488,2021-09-29,0.0109,33707516,MCY
Old Republic International Corp,562000,2021-09-29,0.0101,31286540,MCY
First Trust Advisors Lp,525169,2021-09-29,0.0095,29236158,MCY
