Holder,Shares,Date Reported,% Out,Value,ABV
"Nantahala Capital Management, LLC",2571082,2021-09-29,0.081,37460664,CUE
Blackrock Inc.,2160458,2021-09-29,0.068,31477873,CUE
"Vanguard Group, Inc. (The)",1573720,2021-09-29,0.0495,22929100,CUE
"Slate Path Capital, LP",1483619,2021-09-29,0.0467,21616328,CUE
State Street Corporation,1306446,2021-09-29,0.041100000000000005,19034918,CUE
"Corriente Advisors, LLC",948389,2021-09-29,0.029900000000000003,13818027,CUE
683 Capital Management LLC,743772,2021-09-29,0.023399999999999997,10836758,CUE
"Prosight Management, LP",655185,2021-09-29,0.0206,9546045,CUE
"Geode Capital Management, LLC",602412,2021-09-29,0.019,8777142,CUE
"Robertson Stephens Wealth Management, LLC",478500,2021-09-29,0.0151,6971745,CUE
