Holder,Shares,Date Reported,% Out,Value,ABV
"Federated Hermes, Inc.",7297188,2021-09-29,0.1855,29553611,CFRX
BVF Inc.,3972300,2021-09-29,0.10099999999999999,16087815,CFRX
Oracle Investment Management Inc,1688902,2021-09-29,0.0429,6840053,CFRX
"Vanguard Group, Inc. (The)",1563520,2021-09-29,0.0398,6332256,CFRX
Artal Group S.A.,1500000,2021-09-29,0.0381,6075000,CFRX
683 Capital Management LLC,823964,2021-09-29,0.0209,3337054,CFRX
Fosun International Ltd,745385,2021-09-29,0.019,3018809,CFRX
Adage Capital Partners GP L.L.C.,650000,2021-09-29,0.0165,2632500,CFRX
"Moore Capital Management, LP",600000,2021-09-29,0.015300000000000001,2430000,CFRX
"Goldman Sachs Group, Inc.",578401,2021-09-29,0.0147,2342524,CFRX
