Holder,Shares,Date Reported,% Out,Value,ABV
John Hancock Financial Opportunities Fund,50000,2021-09-29,0.05,1385000,LEVLP
Angel Oak Financial Strategies Income Term Trust,20000,2021-10-30,0.02,553600,LEVLP
Angel Oak Dynamic Financial Strategies Income Term Trust,20000,2021-10-30,0.02,553600,LEVLP
