Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,20462968,2021-12-30,0.1474,231845427,CFFN
"American Century Companies, Inc.",15416186,2021-12-30,0.111,174665387,CFFN
"Vanguard Group, Inc. (The)",15021791,2021-12-30,0.1082,170196892,CFFN
Price (T.Rowe) Associates Inc,13076269,2021-12-30,0.0942,148154127,CFFN
Dimensional Fund Advisors LP,6265427,2021-12-30,0.0451,70987287,CFFN
"Renaissance Technologies, LLC",5422176,2021-12-30,0.0391,61433254,CFFN
State Street Corporation,4703021,2021-12-30,0.0339,53285227,CFFN
"Geode Capital Management, LLC",2336519,2021-12-30,0.0168,26472760,CFFN
Robeco Institutional Asset Management B V,1634542,2021-12-30,0.0118,18519360,CFFN
Northern Trust Corporation,1464145,2021-12-30,0.0105,16588762,CFFN
