Holder,Shares,Date Reported,% Out,Value,ABV
UBS Group AG,1458914,2021-09-29,0.030699999999999998,23911600,NKX
Morgan Stanley,999221,2021-09-29,0.021,16377232,NKX
"Guggenheim Capital, LLC",706229,2021-09-29,0.0149,11575093,NKX
"Rivernorth Capital Management, Llc",341228,2021-09-29,0.0072,5592726,NKX
Wells Fargo & Company,304143,2021-09-29,0.0064,4984903,NKX
"Pacific Wealth Strategies Group, Inc.",245776,2021-09-29,0.0052,4028268,NKX
Leisure Capital Management,238679,2021-09-29,0.005,3911948,NKX
"Hennion & Walsh Asset Management, Inc.",222802,2021-09-29,0.004699999999999999,3651724,NKX
D.A. Davidson & Co.,190918,2021-09-29,0.004,3129146,NKX
"Advisors Asset Management, Inc.",167998,2021-09-29,0.0034999999999999996,2753487,NKX
