Holder,Shares,Date Reported,% Out,Value,ABV
Omni Partners US LLC,1341384,2021-09-29,0.0933,13333356,MLAC
Karpus Management Inc,1003554,2021-09-29,0.0698,9975326,MLAC
Fir Tree Capital Management LLP,909508,2021-09-29,0.0633,9040509,MLAC
"Owl Creek Asset Management, L.P.",861966,2021-09-29,0.06,8567942,MLAC
Periscope Capital Inc.,859800,2021-09-29,0.059800000000000006,8546412,MLAC
Magnetar Financial LLC,676994,2021-09-29,0.0471,6729320,MLAC
Millennium Management LLC,507082,2021-09-29,0.0353,5040395,MLAC
"Basso Capital Management, L.P.",504404,2021-09-29,0.0351,5013775,MLAC
"TIG Advisors, LLC",413390,2021-09-29,0.0288,4109096,MLAC
Bank of America Corporation,406039,2021-09-29,0.0282,4036027,MLAC
