Holder,Shares,Date Reported,% Out,Value,ABV
UBS Group AG,230527,2021-09-29,0.0253,5613332,PTMN
"Clayton Partners, LLC",203113,2021-09-29,0.0223,4945801,PTMN
"Punch & Associates Investment Management, Inc.",91183,2021-09-29,0.01,2220306,PTMN
Morgan Stanley,69686,2021-09-29,0.0076,1696854,PTMN
"Gables Capital Management, Inc.",65935,2021-09-29,0.0072,1605517,PTMN
Arbiter Partners Capital Management LLC,64250,2021-09-29,0.006999999999999999,1564487,PTMN
Mackenzie Financial Corporation,57211,2021-09-29,0.0063,1393087,PTMN
Blackrock Inc.,56931,2021-09-29,0.0062,1386269,PTMN
Confluence Investment Management Llc,52250,2021-09-29,0.005699999999999999,1272287,PTMN
Legal & General Group PLC,47389,2021-09-29,0.0052,1153922,PTMN
