Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4719534,2021-09-29,0.07400000000000001,233286565,CALX
"Gilder, Gagnon, Howe & Co.",3520769,2021-09-29,0.0552,174031611,CALX
"Vanguard Group, Inc. (The)",3278982,2021-09-29,0.051399999999999994,162080080,CALX
"AllianceBernstein, L.P.",2988198,2021-09-29,0.046900000000000004,147706627,CALX
Thrivent Financial For Lutherans,2685523,2021-09-29,0.0421,132745401,CALX
Lord Abbett & Co,2662912,2021-09-29,0.0418,131627740,CALX
"Driehaus Capital Management, LLC",2031534,2021-09-29,0.0319,100418725,CALX
Bank Of New York Mellon Corporation,1975829,2021-09-29,0.031,97665227,CALX
Dimensional Fund Advisors LP,1814943,2021-09-29,0.0285,89712632,CALX
"Wellington Management Group, LLP",1771962,2021-09-29,0.0278,87588081,CALX
