Holder,Shares,Date Reported,% Out,Value,ABV
Invesco Ltd.,16750032,2021-09-29,0.1726,277548030,USAC
Morgan Stanley,463846,2021-09-29,0.0048,7685928,USAC
"Raymond James Financial Services Advisors, Inc.",454797,2021-09-29,0.004699999999999999,7535986,USAC
First Trust Advisors Lp,390341,2021-09-29,0.004,6467950,USAC
UBS Group AG,363214,2021-09-29,0.0037,6018455,USAC
"Cyrus Capital Partners, L.p.",320757,2021-09-29,0.0033,5314943,USAC
Bard Associates Inc.,236475,2021-09-29,0.0024,3918390,USAC
"Advisor Group, Inc.",226610,2021-09-29,0.0023,3754927,USAC
Spirit Of America Management Corp/ny,154284,2021-12-30,0.0016,2692255,USAC
Zazove Associates Llc,151715,2021-09-29,0.0016,2513917,USAC
