Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",251200,2021-09-29,0.0265,2366304,OBCI
"Vanguard Group, Inc. (The)",155540,2021-09-29,0.016399999999999998,1465186,OBCI
"AltraVue Capital, LLC",129416,2021-09-29,0.013600000000000001,1219098,OBCI
"Ancora Advisors, Llc",86747,2021-09-29,0.0091,817156,OBCI
Dimensional Fund Advisors LP,77484,2021-09-29,0.008199999999999999,729899,OBCI
Bank Of New York Mellon Corporation,35468,2021-09-29,0.0037,334108,OBCI
"Geode Capital Management, LLC",28520,2021-09-29,0.003,268658,OBCI
Stifel Financial Corporation,22250,2021-09-29,0.0023,209595,OBCI
GWM Advisors LLC,14931,2021-09-29,0.0016,140650,OBCI
"James Investment Research, Inc.",14931,2021-09-29,0.0016,140650,OBCI
