Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,10344709,2021-09-29,0.1052,616337762,SON
"Vanguard Group, Inc. (The)",10248744,2021-09-29,0.1042,610620167,SON
State Street Corporation,6567144,2021-09-29,0.0668,391270439,SON
"American Century Companies, Inc.",6199941,2021-09-29,0.06309999999999999,369392484,SON
"Ameriprise Financial, Inc.",3272373,2021-09-29,0.0333,194967983,SON
Invesco Ltd.,2591289,2021-09-29,0.0264,154388998,SON
Royal Bank of Canada,2417574,2021-09-29,0.0246,144039058,SON
Bank of America Corporation,2370579,2021-09-29,0.0241,141239096,SON
Victory Capital Management Inc.,1907897,2021-09-29,0.0194,113672503,SON
Dimensional Fund Advisors LP,1770065,2021-09-29,0.018000000000000002,105460472,SON
