Holder,Shares,Date Reported,% Out,Value,ABV
Dodge & Cox Inc,5391446,2021-09-29,0.0571,598127019,BAP
Blackrock Inc.,5331513,2021-09-29,0.0565,591478052,BAP
JP Morgan Chase & Company,2802726,2021-09-29,0.0297,310934422,BAP
"FMR, LLC",2384186,2021-09-29,0.0253,264501594,BAP
Invesco Ltd.,2179153,2021-09-29,0.0231,241755233,BAP
Mondrian Investment Partners Ltd,2101744,2021-09-29,0.0223,233167479,BAP
Massachusetts Financial Services Co.,2062171,2021-09-29,0.0218,228777250,BAP
Bank Of Nova Scotia /,2020139,2021-09-29,0.021400000000000002,224114220,BAP
"Federated Hermes, Inc.",1804633,2021-09-29,0.0191,200205985,BAP
Price (T.Rowe) Associates Inc,1674202,2021-09-29,0.0177,185735969,BAP
