Holder,Shares,Date Reported,% Out,Value,ABV
Millennium Management LLC,1068693,2021-09-29,0.042699999999999995,10473191,OACB
"Bain Capital Credit, LP",1012502,2021-09-29,0.0405,9922519,OACB
UBS O'Connor LLC,1000359,2021-09-29,0.04,9803518,OACB
Weiss Asset Management LP,967857,2021-09-29,0.0387,9484998,OACB
Citadel Advisors LLC,805427,2021-09-29,0.0322,7893184,OACB
"Shaw D.E. & Co., Inc.",799571,2021-09-29,0.032,7835795,OACB
"Aristeia Capital, LLC",779256,2021-09-29,0.031200000000000002,7636708,OACB
Hbk Investments L P,749500,2021-09-29,0.03,7345100,OACB
Marshall Wace LLP,611068,2021-09-29,0.024399999999999998,5988466,OACB
"Radcliffe Capital Management, L.P.",538547,2021-09-29,0.0215,5277760,OACB
