Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,287346,2021-09-29,0.0218,3252756,KZIA
"SG Americas Securities, LLC",39776,2021-09-29,0.003,450264,KZIA
Truist Financial Corp,29020,2021-09-29,0.0022,328506,KZIA
"Renaissance Technologies, LLC",24975,2021-09-29,0.0019,282717,KZIA
"Susquehanna International Group, LLP",24495,2021-09-29,0.0019,277283,KZIA
Citadel Advisors LLC,17585,2021-09-29,0.0013,199062,KZIA
"Total Clarity Wealth Management, Inc.",4755,2021-09-29,0.0004,53826,KZIA
"Simplex Trading, LLC",4583,2021-09-29,0.0003,51879,KZIA
