Holder,Shares,Date Reported,% Out,Value,ABV
"1607 Capital Partners, LLC",1181304,2021-09-29,0.0507,6957880,IAF
Davenport & Company LLC/Va,271248,2021-09-29,0.0116,1597650,IAF
"Guggenheim Capital, LLC",79089,2021-09-29,0.0034000000000000002,465834,IAF
Morgan Stanley,75378,2021-09-29,0.0032,443976,IAF
"Advisor Group, Inc.",71652,2021-09-29,0.0031,422030,IAF
"Shaker Financial Services, LLC",43736,2021-09-29,0.0019,257605,IAF
Cetera Investment Advisers,39998,2021-09-29,0.0017000000000000001,235588,IAF
LPL Financial LLC,39796,2021-09-29,0.0017000000000000001,234398,IAF
"Raymond James & Associates, Inc.",21362,2021-09-29,0.0009,125822,IAF
"Two Sigma Securities, LLC",17948,2021-09-29,0.0008,105713,IAF
