Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",6709934,2021-09-29,0.1076,2292650249,MLM
Blackrock Inc.,4149870,2021-09-29,0.0665,1417927581,MLM
Baillie Gifford and Company,3752401,2021-09-29,0.0602,1282120373,MLM
"Aristotle Capital Management, LLC",3577335,2021-09-29,0.057300000000000004,1222303822,MLM
"Select Equity Group, Inc.",3445720,2021-09-29,0.0552,1177333609,MLM
State Street Corporation,2768052,2021-09-29,0.0444,945788007,MLM
Price (T.Rowe) Associates Inc,1830257,2021-09-29,0.029300000000000003,625362211,MLM
JP Morgan Chase & Company,1429796,2021-09-29,0.0229,488532697,MLM
"Gardner Russo & Quinn, LLC",1192297,2021-09-29,0.0191,407384038,MLM
"Geode Capital Management, LLC",1153227,2021-09-29,0.018500000000000003,394034601,MLM
