Holder,Shares,Date Reported,% Out,Value,ABV
"Yakira Capital Management, Inc.",500000,2021-09-29,0.04,5065000,RICOU
LMR Partners LLP,425000,2021-09-29,0.034,4305250,RICOU
Context Advisory LLC,343548,2021-09-29,0.0275,3480141,RICOU
Walleye Capital LLC,271997,2021-09-29,0.0218,2755329,RICOU
Mangrove Partners,200000,2021-09-29,0.016,2026000,RICOU
"Rivernorth Capital Management, Llc",188802,2021-09-29,0.0151,1912564,RICOU
"Owl Creek Asset Management, L.P.",175000,2021-09-29,0.013999999999999999,1772750,RICOU
Prelude Capital Management LLC,175000,2021-09-29,0.013999999999999999,1772750,RICOU
Walleye Trading LLC,152998,2021-09-29,0.012199999999999999,1549869,RICOU
Shaolin Capital Management LLC,125000,2021-09-29,0.01,1266250,RICOU
