Holder,Shares,Date Reported,% Out,Value,ABV
Polar Asset Management Partners Inc.,800000,2021-09-29,0.07769999999999999,7880000,CLAY
"Arena Capital Advisors, LLC- CA",500000,2021-09-29,0.048499999999999995,4925000,CLAY
Weiss Asset Management LP,428988,2021-09-29,0.0416,4225531,CLAY
Berkley W R Corp,384873,2021-09-29,0.0374,3790999,CLAY
Periscope Capital Inc.,370093,2021-09-29,0.0359,3645416,CLAY
"Shaw D.E. & Co., Inc.",282417,2021-09-29,0.0274,2781807,CLAY
Mizuho Securities USA LLC,275131,2021-09-29,0.026699999999999998,2710040,CLAY
"Whitebox Advisors, LLC",250000,2021-09-29,0.024300000000000002,2462500,CLAY
"Cohanzick Management, LLC",242965,2021-09-29,0.0236,2393205,CLAY
"Radcliffe Capital Management, L.P.",200000,2021-09-29,0.0194,1970000,CLAY
