Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",17276763,2021-09-29,0.1401,795422168,SRC
Blackrock Inc.,15605677,2021-09-29,0.1266,718485369,SRC
"FMR, LLC",9363736,2021-09-29,0.0759,431106405,SRC
Cohen & Steers Inc.,8989460,2021-09-29,0.0729,413874738,SRC
State Street Corporation,5313599,2021-09-29,0.0431,244638097,SRC
"Long Pond Capital, LP",3819439,2021-09-29,0.031,175846971,SRC
Daiwa Securities Group Inc.,3052821,2021-12-30,0.0248,147115443,SRC
Macquarie Group Limited,2634171,2021-09-29,0.021400000000000002,121277232,SRC
Janus Henderson Group PLC,2147348,2021-09-29,0.0174,98863901,SRC
Massachusetts Financial Services Co.,1942447,2021-09-29,0.0158,89430259,SRC
