Holder,Shares,Date Reported,% Out,Value,ABV
General Electric Company,5844748,2021-12-30,0.0409,58330585,STRC
Delta Air Lines Inc,2264695,2021-12-30,0.0159,22601656,STRC
Blackrock Inc.,2060346,2021-12-30,0.0144,20562253,STRC
"Vanguard Group, Inc. (The)",1695152,2021-12-30,0.011899999999999999,16917616,STRC
"Price, Michael F.",1065000,2021-12-30,0.0075,10628700,STRC
"Geode Capital Management, LLC",663748,2021-12-30,0.0046,6624205,STRC
Adage Capital Partners GP L.L.C.,590067,2021-12-30,0.0040999999999999995,5888868,STRC
Millennium Management LLC,369729,2021-12-30,0.0026,3689895,STRC
"Charles Schwab Investment Management, Inc.",285144,2021-12-30,0.002,2845737,STRC
"Shaw D.E. & Co., Inc.",136580,2021-12-30,0.001,1363068,STRC
