Holder,Shares,Date Reported,% Out,Value,ABV
"Saba Capital Management, L.P.",1190004,2021-09-29,0.10339999999999999,16874256,VMM
Mackay Shields LLC,564399,2021-09-29,0.049100000000000005,8003177,VMM
SIT Investment Associates Inc,337636,2021-09-29,0.029300000000000003,4787678,VMM
"Rivernorth Capital Management, Llc",190012,2021-09-29,0.0165,2694370,VMM
Wells Fargo & Company,133940,2021-09-29,0.0116,1899269,VMM
"Access Financial Services, Inc.",91725,2021-12-30,0.008,1294239,VMM
"Marks Group Wealth Management, Inc.",76570,2021-09-29,0.0067,1085762,VMM
Matisse Capital,70000,2021-09-29,0.0060999999999999995,992600,VMM
Wakefield Asset Management LLLP,64631,2021-09-29,0.005600000000000001,916467,VMM
Royal Bank of Canada,62072,2021-09-29,0.0054,880180,VMM
