Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",30360130,2021-09-29,0.1286,1699560077,LNT
Blackrock Inc.,25927507,2021-09-29,0.10980000000000001,1451421841,LNT
State Street Corporation,12623324,2021-09-29,0.0535,706653677,LNT
Janus Henderson Group PLC,8167625,2021-09-29,0.0346,457223647,LNT
Victory Capital Management Inc.,5408801,2021-09-29,0.0229,302784679,LNT
Nuveen Asset Management,5324537,2021-09-29,0.0226,298067581,LNT
Pictet Asset Management SA,5002303,2021-09-29,0.0212,280028921,LNT
"Geode Capital Management, LLC",4774888,2021-09-29,0.0202,267298230,LNT
"Franklin Resources, Inc.",4045071,2021-09-29,0.0171,226443074,LNT
Invesco Ltd.,3349989,2021-09-29,0.014199999999999999,187532384,LNT
