Holder,Shares,Date Reported,% Out,Value,ABV
"Aristeia Capital, LLC",484348,2021-09-29,0.046799999999999994,4819262,MACAU
Kepos Capital Lp,475000,2021-09-29,0.045899999999999996,4726250,MACAU
"Hartree Partners, LP",375000,2021-09-29,0.0362,3731250,MACAU
Magnetar Financial LLC,210800,2021-09-29,0.0204,2097460,MACAU
Shaolin Capital Management LLC,200000,2021-09-29,0.019299999999999998,1990000,MACAU
"Yakira Capital Management, Inc.",150000,2021-09-29,0.014499999999999999,1492500,MACAU
"Jane Street Group, LLC",149821,2021-09-29,0.014499999999999999,1490718,MACAU
P. Schoenfeld Asset Management,125000,2021-09-29,0.0121,1243750,MACAU
Context Advisory LLC,124476,2021-09-29,0.012,1238536,MACAU
"Wealthspring Capital ,LLC",62268,2021-09-29,0.006,619566,MACAU
