Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2958941,2021-09-29,0.1461,112883599,ABTX
"Vanguard Group, Inc. (The)",1244018,2021-09-29,0.061399999999999996,47459286,ABTX
Dimensional Fund Advisors LP,912977,2021-09-29,0.0451,34830072,ABTX
State Street Corporation,758479,2021-09-29,0.0375,28935973,ABTX
"Geode Capital Management, LLC",335437,2021-09-29,0.0166,12796921,ABTX
Northern Trust Corporation,229288,2021-09-29,0.0113,8747337,ABTX
Bank Of New York Mellon Corporation,206376,2021-09-29,0.0102,7873244,ABTX
"Banc Funds Company, L.L.C. (The)",192475,2021-09-29,0.0095,7342921,ABTX
"Wellington Management Group, LLP",156248,2021-09-29,0.0077,5960861,ABTX
"Carlton, Hoffferkamp & Jenks Wealth Management, LLC",153536,2021-09-29,0.0076,5857398,ABTX
