Holder,Shares,Date Reported,% Out,Value,ABV
Magnetar Financial LLC,3808384,2021-09-29,0.0508,38236175,CONXU
"ClearBridge Investments, LLC",907553,2021-09-29,0.0121,9111832,CONXU
"TIG Advisors, LLC",343078,2021-09-29,0.0046,3444503,CONXU
"Harspring Capital Management, LLC",250000,2021-09-29,0.0033,2510000,CONXU
"Hound Partners, LLC",248868,2021-09-29,0.0033,2498634,CONXU
"Goldman Sachs Group, Inc.",233072,2021-09-29,0.0031,2340042,CONXU
HRT Financial LLC,150000,2021-09-29,0.002,1506000,CONXU
"Wealthspring Capital ,LLC",128513,2021-09-29,0.0017000000000000001,1290270,CONXU
Millennium Management LLC,100000,2021-09-29,0.0013,1004000,CONXU
Glazer Capital LLC,63433,2021-09-29,0.0008,636867,CONXU
