Holder,Shares,Date Reported,% Out,Value,ABV
Dodge & Cox Inc,115301087,2021-09-29,0.1235,3410606153,OXY
"Vanguard Group, Inc. (The)",97587956,2021-09-29,0.1045,2886651738,OXY
State Street Corporation,59265536,2021-09-29,0.0635,1753074554,OXY
Blackrock Inc.,59059670,2021-09-29,0.0632,1746985038,OXY
"Icahn, Carl, C.",45000346,2021-09-29,0.0482,1331110234,OXY
GQG Partners LLC,19855031,2021-09-29,0.0213,587311816,OXY
"Geode Capital Management, LLC",16665570,2021-09-29,0.0178,492967560,OXY
Dimensional Fund Advisors LP,10733603,2021-09-29,0.0115,317499976,OXY
Northern Trust Corporation,10548244,2021-09-29,0.0113,312017057,OXY
Invesco Ltd.,9915795,2021-09-29,0.0106,293309216,OXY
