Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2125625,2021-09-29,0.0593,388309175,FVRR
Deer Vii & Co. Ltd.,1735177,2021-09-29,0.0484,316982134,FVRR
"Sands Capital Management, LLC",1676359,2021-09-29,0.046799999999999994,306237262,FVRR
"Srs Investment Management, Llc",1221271,2021-09-29,0.0341,223101786,FVRR
Allianz Asset Management GmbH,1217408,2021-09-29,0.034,222396093,FVRR
"Franklin Resources, Inc.",917892,2021-09-29,0.0256,167680510,FVRR
"Jackson Square Partners, Llc",741610,2021-09-29,0.0207,135477314,FVRR
Eventide Asset Management LLC,696962,2021-09-29,0.0194,127321018,FVRR
Riverbridge Partners LLC,544704,2021-09-29,0.0152,99506526,FVRR
"Ameriprise Financial, Inc.",378523,2021-09-29,0.0106,69148581,FVRR
