Holder,Shares,Date Reported,% Out,Value,ABV
Royal Bank of Canada,161871268,2021-09-29,0.0799,6442476466,ENB
Bank of Montreal/Can/,75959834,2021-09-29,0.0375,3023201393,ENB
Capital International Investors,65395654,2021-09-29,0.0323,2602747029,ENB
"Vanguard Group, Inc. (The)",65055965,2021-09-29,0.0321,2589227407,ENB
"TD Asset Management, Inc",30167189,2021-09-29,0.0149,1200654122,ENB
"Cibc World Markets, Inc.",23752864,2021-09-29,0.011699999999999999,945363987,ENB
Toronto Dominion Bank,21721140,2021-09-29,0.010700000000000001,864501372,ENB
CIBC Asset Management Inc.,20956127,2021-09-29,0.0103,834053854,ENB
Deutsche Bank Aktiengesellschaft,20431105,2021-09-29,0.0101,813157979,ENB
Mackenzie Financial Corporation,20016780,2021-09-29,0.009899999999999999,796667844,ENB
