Holder,Shares,Date Reported,% Out,Value,ABV
Polar Asset Management Partners Inc.,435000,2021-12-30,0.057999999999999996,4284750,PAFO
"MMCAP International, Inc. SPC",435000,2021-12-30,0.057999999999999996,4284750,PAFO
"Boothbay Fund Management, LLC",435000,2021-12-30,0.057999999999999996,4284750,PAFO
ATW Spac Management LLC,435000,2021-12-30,0.057999999999999996,4284750,PAFO
"Karpus Management, Inc.",423475,2021-12-30,0.0565,4171228,PAFO
Hudson Bay Capital Management Lp,360000,2021-12-30,0.048,3546000,PAFO
Periscope Capital Inc.,297100,2021-12-30,0.039599999999999996,2926435,PAFO
HGC Investment Management Inc.,295000,2021-12-30,0.0394,2905750,PAFO
Weiss Asset Management LP,260000,2021-12-30,0.0347,2561000,PAFO
Murchinson Ltd.,245000,2021-12-30,0.0327,2413250,PAFO
