Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1040393,2021-09-29,0.035,6055087,LTRX
Herald Investment Management Ltd,706425,2021-09-29,0.023799999999999998,4111393,LTRX
"Renaissance Technologies, LLC",683364,2021-09-29,0.023,3977178,LTRX
King Luther Capital Management,526900,2021-09-29,0.0177,3066558,LTRX
Dimensional Fund Advisors LP,434722,2021-09-29,0.0146,2530082,LTRX
Jacob Asset Management of New York LLC,406879,2021-09-29,0.0137,2368035,LTRX
"Eam Investors, LLC",248360,2021-09-29,0.0083,1445455,LTRX
Lynrock Lake LP,166666,2021-09-29,0.005600000000000001,969996,LTRX
Blackrock Inc.,140773,2021-09-29,0.004699999999999999,819298,LTRX
"Geode Capital Management, LLC",129518,2021-09-29,0.0044,753794,LTRX
