Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",27251860,2021-09-29,0.1047,896041156,OVV
Dodge & Cox Inc,22472460,2021-09-29,0.0863,738894484,OVV
Blackrock Inc.,21112208,2021-09-29,0.08109999999999999,694169399,OVV
State Street Corporation,7938107,2021-09-29,0.0305,261004958,OVV
"FMR, LLC",6916122,2021-09-29,0.026600000000000002,227402091,OVV
"Goldman Sachs Group, Inc.",4686970,2021-09-29,0.018000000000000002,154107573,OVV
"Geode Capital Management, LLC",4560805,2021-09-29,0.0175,149959268,OVV
"Letko, Brosseau & Associates Inc.",4330216,2021-09-29,0.0166,142377502,OVV
Marshall Wace North America L.p.,3557148,2021-09-29,0.0137,116959026,OVV
Northern Trust Corporation,3487777,2021-09-29,0.0134,114678107,OVV
