Holder,Shares,Date Reported,% Out,Value,ABV
Bank of America Corporation,185335,2021-09-29,0.0139,2976480,MPA
Morgan Stanley,136296,2021-09-29,0.0102,2188913,MPA
"Raymond James & Associates, Inc.",106652,2021-09-29,0.008,1712831,MPA
"Advisor Group, Inc.",65355,2021-09-29,0.0049,1049601,MPA
LPL Financial LLC,54236,2021-09-29,0.0040999999999999995,871030,MPA
SIT Investment Associates Inc,51700,2021-09-29,0.0039000000000000003,830302,MPA
Brandywine Oak Private Wealth LLC,43433,2021-09-29,0.0033,697533,MPA
"Almanack Investment Partners, LLC.",37828,2021-09-29,0.0028000000000000004,607517,MPA
Janney Montgomery Scott LLC,36418,2021-09-29,0.0027,584873,MPA
"Rivernorth Capital Management, Llc",28342,2021-09-29,0.0021,455172,MPA
