Holder,Shares,Date Reported,% Out,Value,ABV
Adage Capital Partners GP L.L.C.,2909556,2021-09-29,0.0524,37911514,VINP
FIL LTD,2608986,2021-09-29,0.047,33995087,VINP
"Samlyn Capital, LLC",2019228,2021-09-29,0.0364,26310540,VINP
"William Blair Investment Management, LLC",1328616,2021-09-29,0.0239,17311866,VINP
UBS Group AG,1001129,2021-09-29,0.018000000000000002,13044710,VINP
Sagil Capital LLP,571727,2021-09-29,0.0103,7449602,VINP
Bank of Montreal/Can/,250146,2021-09-29,0.0045000000000000005,3259402,VINP
Gillson Capital LP,138516,2021-09-29,0.0025,1804863,VINP
Morgan Stanley,129772,2021-09-29,0.0023,1690929,VINP
"Renaissance Technologies, LLC",116400,2021-09-29,0.0021,1516692,VINP
