Holder,Shares,Date Reported,% Out,Value,ABV
"Advisors Asset Management, Inc.",267825,2021-09-29,0.0171,8069567,ETO
First Trust Advisors Lp,137907,2021-09-29,0.0088,4155137,ETO
UBS Group AG,113750,2021-09-29,0.0073,3427287,ETO
LPL Financial LLC,111716,2021-09-29,0.0070999999999999995,3366003,ETO
Morgan Stanley,94066,2021-09-29,0.006,2834208,ETO
"Formidable Asset Management, LLC",92418,2021-09-29,0.0059,2784554,ETO
"Guggenheim Capital, LLC",89016,2021-09-29,0.005699999999999999,2682052,ETO
Bank of America Corporation,72941,2021-09-29,0.004699999999999999,2197712,ETO
Invesco Ltd.,62287,2021-09-29,0.004,1876707,ETO
Wells Fargo & Company,54577,2021-09-29,0.0034999999999999996,1644405,ETO
