Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2192868,2021-09-29,0.1186,32059730,GHL
Capital Management Corporation,1308620,2021-09-29,0.0708,19132024,GHL
"Vanguard Group, Inc. (The)",874568,2021-09-29,0.0473,12786184,GHL
South Dakota Investment Council,702046,2021-09-29,0.038,10263912,GHL
"Fisher Asset Management, LLC",463337,2021-09-29,0.025099999999999997,6773986,GHL
State Street Corporation,460763,2021-09-29,0.024900000000000002,6736355,GHL
"Hotchkis & Wiley Capital Management, LLC",454407,2021-09-29,0.0246,6643430,GHL
"Rutabaga Capital Management, LLC",453667,2021-09-29,0.0245,6632611,GHL
Acadian Asset Management. LLC,402439,2021-09-29,0.0218,5883658,GHL
"Wellington Management Group, LLP",359946,2021-09-29,0.0195,5262410,GHL
