Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",258829,2021-09-29,0.0655,1092258,TRT
Dimensional Fund Advisors LP,97450,2021-09-29,0.024700000000000003,411239,TRT
"Bridgeway Capital Management, Inc.",61600,2021-09-29,0.015600000000000001,259952,TRT
"Vanguard Group, Inc. (The)",53122,2021-09-29,0.0134,224174,TRT
Stonebridge Capital Management Inc,28000,2021-09-29,0.0070999999999999995,118160,TRT
Acadian Asset Management. LLC,12387,2021-09-29,0.0031,52273,TRT
Wedbush Securities Inc,10409,2021-09-29,0.0026,43925,TRT
Citadel Advisors LLC,10026,2021-09-29,0.0025,42309,TRT
"James Investment Research, Inc.",8512,2021-09-29,0.0022,35920,TRT
Tower Research Capital LLC (TRC),783,2021-09-29,0.0002,3304,TRT
