Holder,Shares,Date Reported,% Out,Value,ABV
Baillie Gifford and Company,18027562,2021-12-30,0.1076,1279776626,SCI
"Vanguard Group, Inc. (The)",16242217,2021-09-29,0.0969,978755996,SCI
Blackrock Inc.,15653777,2021-09-29,0.0934,943296602,SCI
FIL LTD,5587052,2021-09-29,0.0333,336675753,SCI
State Street Corporation,4431346,2021-09-29,0.0264,267032909,SCI
"Select Equity Group, Inc.",4272907,2021-09-29,0.0255,257485375,SCI
"AllianceBernstein, L.P.",4257846,2021-09-29,0.0254,256577799,SCI
Sarasin & Partners LLP,3049187,2021-12-30,0.0182,216461785,SCI
Atlanta Capital Management Company LLC,2558551,2021-09-29,0.015300000000000001,154178283,SCI
"Geode Capital Management, LLC",2398264,2021-09-29,0.0143,144519388,SCI
