Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",2470980,2021-09-29,0.10189999999999999,177787011,MGRC
"Franklin Resources, Inc.",1814528,2021-09-29,0.0748,130555289,MGRC
Blackrock Inc.,1615326,2021-09-29,0.0666,116222705,MGRC
Price (T.Rowe) Associates Inc,1413806,2021-09-29,0.0583,101723341,MGRC
Dimensional Fund Advisors LP,1387939,2021-09-29,0.0572,99862211,MGRC
Victory Capital Management Inc.,1278924,2021-09-29,0.0527,92018581,MGRC
"Loomis Sayles & Company, LP",802917,2021-09-29,0.0331,57769878,MGRC
"Silvercrest Asset Management Group, LLC",662570,2021-09-29,0.0273,47671911,MGRC
"Wellington Management Group, LLP",572368,2021-09-29,0.0236,41181877,MGRC
State Street Corporation,488314,2021-09-29,0.020099999999999996,35134192,MGRC
