Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,18926056,2021-09-29,0.10710000000000001,1518248212,CGNX
"Vanguard Group, Inc. (The)",15731191,2021-09-29,0.08900000000000001,1261956142,CGNX
Bank Of New York Mellon Corporation,10876634,2021-09-29,0.0616,872523579,CGNX
"Brown Capital Management, Inc.",7464190,2021-09-29,0.042199999999999994,598777321,CGNX
State Street Corporation,5591167,2021-09-29,0.0316,448523416,CGNX
"AllianceBernstein, L.P.",5312543,2021-09-29,0.0301,426172199,CGNX
"American Century Companies, Inc.",4653663,2021-09-29,0.0263,373316845,CGNX
Price (T.Rowe) Associates Inc,3351453,2021-09-29,0.019,268853559,CGNX
Nordea Investment Management AB,3349981,2021-12-30,0.019,260494522,CGNX
"Fred Alger Management, LLC",3079281,2021-09-29,0.0174,247019921,CGNX
