Holder,Shares,Date Reported,% Out,Value,ABV
BAMCO Inc.,4920761,2021-09-29,0.0481,60574567,INDI
Summit Partners Public Asset Management LLC,3433141,2021-09-29,0.0336,42261965,INDI
Soros Fund Management LLC,2500000,2021-09-29,0.0245,30775000,INDI
"Vanguard Group, Inc. (The)",1795708,2021-09-29,0.0176,22105165,INDI
Bnp Paribas Asset Management Holding S.a.,1781827,2021-09-29,0.0174,21934290,INDI
"FMR, LLC",997794,2021-09-29,0.0098,12282844,INDI
Primecap Management Company,777200,2021-09-29,0.0076,9567332,INDI
Hood River Capital Management LLC,706690,2021-09-29,0.0069,8699353,INDI
Blackrock Inc.,666753,2021-09-29,0.006500000000000001,8207729,INDI
Blackstone Inc,605405,2021-09-29,0.0059,7452535,INDI
