Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,14500588,2021-09-29,0.0616,19285782,ATHX
"Vanguard Group, Inc. (The)",10201640,2021-09-29,0.0434,13568181,ATHX
State Street Corporation,3779725,2021-09-29,0.0161,5027034,ATHX
"Geode Capital Management, LLC",3693055,2021-09-29,0.015700000000000002,4911763,ATHX
JP Morgan Chase & Company,3032761,2021-09-29,0.0129,4033572,ATHX
Northern Trust Corporation,2053554,2021-09-29,0.0087,2731226,ATHX
Jacob Asset Management of New York LLC,820000,2021-09-29,0.0034999999999999996,1090600,ATHX
"Group One Trading, L.P.",746886,2021-09-29,0.0032,993358,ATHX
Bank Of New York Mellon Corporation,700241,2021-09-29,0.003,931320,ATHX
Nuveen Asset Management,612962,2021-09-29,0.0026,815239,ATHX
