Holder,Shares,Date Reported,% Out,Value,ABV
"General Atlantic, L.P.",97209436,2021-09-29,0.6012,3310953390,ESMT
"Summit Partners, L.P.",26926752,2021-09-29,0.16649999999999998,917125173,ESMT
"Dragoneer Investment Group, LLC",2100000,2021-09-29,0.013000000000000001,71526000,ESMT
Blackrock Inc.,1286254,2021-09-29,0.008,43809811,ESMT
"Holocene Advisors, LP",1195678,2021-09-29,0.0074,40724792,ESMT
Millennium Management LLC,1047798,2021-09-29,0.006500000000000001,35687999,ESMT
"FMR, LLC",1017200,2021-09-29,0.0063,34645832,ESMT
Citadel Advisors LLC,823259,2021-09-29,0.0051,28040201,ESMT
"Times Square Capital Management, LLC",811525,2021-09-29,0.005,27640541,ESMT
Janus Henderson Group PLC,725000,2021-09-29,0.0045000000000000005,24693500,ESMT
