Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3920928,2021-09-29,0.1458,248037905,STC
"Vanguard Group, Inc. (The)",1887450,2021-09-29,0.0702,119400087,STC
Wells Fargo & Company,1666519,2021-09-29,0.062,105423991,STC
Dimensional Fund Advisors LP,1301176,2021-09-29,0.0484,82312393,STC
Victory Capital Management Inc.,1291824,2021-09-29,0.048,81720786,STC
Lord Abbett & Co,998719,2021-09-29,0.0371,63178963,STC
State Street Corporation,948345,2021-09-29,0.0353,59992304,STC
Goldman Sachs Group Inc,767115,2021-09-29,0.0285,48527694,STC
Royce & Associates LP,701209,2021-09-29,0.026099999999999998,44358481,STC
Fuller & Thaler Asset Management Inc.,579211,2021-09-29,0.0215,36640887,STC
